COD_REGION;NOMBRE_REGION;COD_COM;NOMBRE_COMUNA;UV;NOMBRE_UV;P_CSE40_P;P_CSE40_R;P_CSE40_C;P_CSE40_U;P_CSE50_P;P_CSE50_R;P_CSE50_C;P_CSE50_U;P_CSE60_P;P_CSE60_R;P_CSE60_C;P_CSE60_U;P_CSE70_P;P_CSE70_R;P_CSE70_C;P_CSE70_U;P_CSE80_P;P_CSE80_R;P_CSE80_C;P_CSE80_U;P_CSE90_P;P_CSE90_R;P_CSE90_C;P_CSE90_U;P_CSE100_P;P_CSE100_R;P_CSE100_C;P_CSE100_U;P_TOTAL_P;P_TOTAL_R;P_TOTAL_C;P_TOTAL_U;PERIODO
5;Región de Valparaíso;5601;San Antonio;56011344;BELLAMAR;53,6;54,7;51,7;65;9,7;10;10,4;7,5;8;8,4;8,7;5;8;8,2;9;5;7,6;7,4;8,2;7,5;9,9;8,7;9,2;2,5;3,3;2,6;2,8;7,5;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011345;CAPITAN ORELLA;53,6;54,7;51,7;46,5;9,7;10;10,4;10,6;8;8,4;8,7;8;8;8,2;9;9,7;7,6;7,4;8,2;9,6;9,9;8,7;9,2;11,8;3,3;2,6;2,8;3,8;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011346;ALTO BARRANCAS;53,6;54,7;51,7;47,3;9,7;10;10,4;11,2;8;8,4;8,7;9,3;8;8,2;9;10;7,6;7,4;8,2;9,2;9,9;8,7;9,2;10;3,3;2,6;2,8;3;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011347;LAS CAMELIAS;53,6;54,7;51,7;55,7;9,7;10;10,4;9,5;8;8,4;8,7;7,4;8;8,2;9;6,7;7,6;7,4;8,2;8,2;9,9;8,7;9,2;8,6;3,3;2,6;2,8;3,9;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011348;MALVILLA;53,6;54,7;51,7;44,6;9,7;10;10,4;13,5;8;8,4;8,7;16,2;8;8,2;9;6,8;7,6;7,4;8,2;6,8;9,9;8,7;9,2;12,2;3,3;2,6;2,8;0;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011349;LOS OLIVOS;53,6;54,7;51,7;51,5;9,7;10;10,4;10,5;8;8,4;8,7;9,4;8;8,2;9;10,5;7,6;7,4;8,2;7,6;9,9;8,7;9,2;7,8;3,3;2,6;2,8;2,7;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011350;LOS CONDORES;53,6;54,7;51,7;49;9,7;10;10,4;9,9;8;8,4;8,7;8,8;8;8,2;9;10,5;7,6;7,4;8,2;9,3;9,9;8,7;9,2;10,3;3,3;2,6;2,8;2,2;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011351;CERRO ARENA O MIRAMAR;53,6;54,7;51,7;52,7;9,7;10;10,4;11,7;8;8,4;8,7;10,5;8;8,2;9;7,3;7,6;7,4;8,2;8,7;9,9;8,7;9,2;7,5;3,3;2,6;2,8;1,6;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011352;COOPERATIVAS;53,6;54,7;51,7;33;9,7;10;10,4;10,9;8;8,4;8,7;8,5;8;8,2;9;10,8;7,6;7,4;8,2;12;9,9;8,7;9,2;17,2;3,3;2,6;2,8;7,5;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011353;JUAN ASPEE;53,6;54,7;51,7;77,8;9,7;10;10,4;5,6;8;8,4;8,7;0;8;8,2;9;11,1;7,6;7,4;8,2;0;9,9;8,7;9,2;0;3,3;2,6;2,8;5,6;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011354;BARROS LUCO;53,6;54,7;51,7;49,8;9,7;10;10,4;8,7;8;8,4;8,7;8,2;8;8,2;9;8,7;7,6;7,4;8,2;10;9,9;8,7;9,2;10,5;3,3;2,6;2,8;4,1;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011355;NUEVA ESPERANZA;53,6;54,7;51,7;49,8;9,7;10;10,4;8,3;8;8,4;8,7;7,9;8;8,2;9;14,1;7,6;7,4;8,2;10,8;9,9;8,7;9,2;7,5;3,3;2,6;2,8;1,7;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011356;POBLACION BRISAMAR;53,6;54,7;51,7;70,3;9,7;10;10,4;8,7;8;8,4;8,7;6,5;8;8,2;9;7,2;7,6;7,4;8,2;2,2;9,9;8,7;9,2;4,3;3,3;2,6;2,8;0,7;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011357;HURACAN LA BOCA;53,6;54,7;51,7;61,5;9,7;10;10,4;7,3;8;8,4;8,7;8,4;8;8,2;9;8,4;7,6;7,4;8,2;5,9;9,9;8,7;9,2;7,5;3,3;2,6;2,8;1;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011358;TEJAS VERDES;53,6;54,7;51,7;59,8;9,7;10;10,4;7,2;8;8,4;8,7;7,2;8;8,2;9;5,2;7,6;7,4;8,2;7,2;9,9;8,7;9,2;8,2;3,3;2,6;2,8;5,2;100;100;100;100;201606
5;Región de Valparaíso;5601;San Antonio;56011359;AGUAS BUENAS;53,6;54,7;51,7;54,5;9,7;10;10,4;12,8;8;8,4;8,7;10,3;8;8,2;9;5,8;7,6;7,4;8,2;5,8;9,9;8,7;9,2;9;3,3;2,6;2,8;1,9;100;100;100;100;201606
7;Región del Maule;7401;Linares;74012488;CANDELARIA PEREZ;53,6;61,4;60,9;67,5;9,7;9,4;9;9,3;8;7,4;7,2;5,4;8;6,8;6,8;6,5;7,6;6;6,2;4,4;9,9;6,7;7,4;4;3,3;2,2;2,6;2,8;100;100;100;100;201606
7;Región del Maule;7401;Linares;74012489;VARA GRUESA;53,6;61,4;60,9;69,2;9,7;9,4;9;9,4;8;7,4;7,2;7,5;8;6,8;6,8;5;7,6;6;6,2;3,7;9,9;6,7;7,4;4,2;3,3;2,2;2,6;1;100;100;100;100;201606
7;Región del Maule;7401;Linares;;S/N;53,6;61,4;60,9;71,4;9,7;9,4;9;7,1;8;7,4;7,2;9,5;8;6,8;6,8;4,8;7,6;6;6,2;7,1;9,9;6,7;7,4;0;3,3;2,2;2,6;0;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022344;MAULE SUR;53,6;61,4;66,1;70;9,7;9,4;7,4;7,5;8;7,4;6,3;5,3;8;6,8;6,6;4,8;7,6;6;5;4,5;9,9;6,7;6,5;5,2;3,3;2,2;2,2;2,7;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022345;RINCON DE PATAGUAS;53,6;61,4;66,1;67,5;9,7;9,4;7,4;6;8;7,4;6,3;4,3;8;6,8;6,6;11,5;7,6;6;5;3,8;9,9;6,7;6,5;4,3;3,3;2,2;2,2;2,6;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022346;COLBUN;53,6;61,4;66,1;64;9,7;9,4;7,4;6,9;8;7,4;6,3;5,6;8;6,8;6,6;6,7;7,6;6;5;5,9;9,9;6,7;6,5;7,6;3,3;2,2;2,2;3,1;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022347;LA GUARDIA;53,6;61,4;66,1;72,7;9,7;9,4;7,4;9,1;8;7,4;6,3;3,6;8;6,8;6,6;3,6;7,6;6;5;3;9,9;6,7;6,5;7,3;3,3;2,2;2,2;0,6;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022348;SAN DIONISIO;53,6;61,4;66,1;63,5;9,7;9,4;7,4;7,7;8;7,4;6,3;5,7;8;6,8;6,6;8,4;7,6;6;5;5,5;9,9;6,7;6,5;7,5;3,3;2,2;2,2;1,6;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022349;SANTA ELENA;53,6;61,4;66,1;65,7;9,7;9,4;7,4;8,1;8;7,4;6,3;8,1;8;6,8;6,6;7,2;7,6;6;5;3,6;9,9;6,7;6,5;5,5;3,3;2,2;2,2;1,8;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022350;PANIMAVIDA;53,6;61,4;66,1;63,1;9,7;9,4;7,4;7,1;8;7,4;6,3;6,8;8;6,8;6,6;7,8;7,6;6;5;5,7;9,9;6,7;6,5;7,8;3,3;2,2;2,2;1,7;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022351;RARI;53,6;61,4;66,1;75,3;9,7;9,4;7,4;7,9;8;7,4;6,3;7;8;6,8;6,6;4;7,6;6;5;1,8;9,9;6,7;6,5;4;3,3;2,2;2,2;0;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022352;QUINAMAVIDA;53,6;61,4;66,1;69,3;9,7;9,4;7,4;6;8;7,4;6,3;5,6;8;6,8;6,6;7,2;7,6;6;5;6,8;9,9;6,7;6,5;4,8;3,3;2,2;2,2;0,4;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022353;CAPILLA PALACIOS;53,6;61,4;66,1;70,3;9,7;9,4;7,4;9,6;8;7,4;6,3;6,2;8;6,8;6,6;2,9;7,6;6;5;4,8;9,9;6,7;6,5;4,8;3,3;2,2;2,2;1,4;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022354;RABONES;53,6;61,4;66,1;79,9;9,7;9,4;7,4;5,3;8;7,4;6,3;4,7;8;6,8;6,6;3;7,6;6;5;3;9,9;6,7;6,5;3,6;3,3;2,2;2,2;0,6;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023135;26R;53,6;57,2;52,2;43;9,7;9,6;10,3;9,7;8;7,7;8,3;8,8;8;7,7;8,6;10;7,6;7;8,4;9,7;9,9;8;9,3;13,9;3,3;2,7;2,9;4,8;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023136;22R;53,6;57,2;52,2;36,5;9,7;9,6;10,3;10,8;8;7,7;8,3;8,9;8;7,7;8,6;10,5;7,6;7;8,4;13,8;9,9;8;9,3;14,7;3,3;2,7;2,9;4,8;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023137;001;53,6;57,2;52,2;63,4;9,7;9,6;10,3;11;8;7,7;8,3;8,2;8;7,7;8,6;5,9;7,6;7;8,4;4,8;9,9;8;9,3;5,8;3,3;2,7;2,9;1;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023138;032;53,6;57,2;52,2;55,7;9,7;9,6;10,3;10,6;8;7,7;8,3;9,5;8;7,7;8,6;8,8;7,6;7;8,4;7,1;9,9;8;9,3;6,6;3,3;2,7;2,9;1,7;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023139;002;53,6;57,2;52,2;60,6;9,7;9,6;10,3;13,8;8;7,7;8,3;6,9;8;7,7;8,6;6,9;7,6;7;8,4;5,9;9,9;8;9,3;5,9;3,3;2,7;2,9;0;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023140;011;53,6;57,2;52,2;39,2;9,7;9,6;10,3;9;8;7,7;8,3;11,6;8;7,7;8,6;9,7;7,6;7;8,4;11,6;9,9;8;9,3;15,4;3,3;2,7;2,9;3,5;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023141;008;53,6;57,2;52,2;56,2;9,7;9,6;10,3;9,2;8;7,7;8,3;7,6;8;7,7;8,6;9,1;7,6;7;8,4;7,9;9,9;8;9,3;8;3,3;2,7;2,9;2,1;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023142;009;53,6;57,2;52,2;58;9,7;9,6;10,3;13,3;8;7,7;8,3;5,4;8;7,7;8,6;7,2;7,6;7;8,4;8,1;9,9;8;9,3;5,9;3,3;2,7;2,9;2;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023143;015;53,6;57,2;52,2;59,2;9,7;9,6;10,3;8,3;8;7,7;8,3;7,2;8;7,7;8,6;10,6;7,6;7;8,4;6,7;9,9;8;9,3;6,7;3,3;2,7;2,9;1,4;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023144;017;53,6;57,2;52,2;51,2;9,7;9,6;10,3;12,9;8;7,7;8,3;10,8;8;7,7;8,6;8,9;7,6;7;8,4;7,7;9,9;8;9,3;6,3;3,3;2,7;2,9;2,2;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023145;28R;53,6;57,2;52,2;57,8;9,7;9,6;10,3;20;8;7,7;8,3;4,4;8;7,7;8,6;4,4;7,6;7;8,4;6,7;9,9;8;9,3;6,7;3,3;2,7;2,9;0;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023146;029R;53,6;57,2;52,2;78,3;9,7;9,6;10,3;8,1;8;7,7;8,3;4,4;8;7,7;8,6;3,1;7,6;7;8,4;2;9,9;8;9,3;2,4;3,3;2,7;2,9;1,7;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023147;030R;53,6;57,2;52,2;84,4;9,7;9,6;10,3;8,9;8;7,7;8,3;1,7;8;7,7;8,6;2,8;7,6;7;8,4;0,6;9,9;8;9,3;1,1;3,3;2,7;2,9;0,6;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;81023148;S/N;53,6;57,2;52,2;42,9;9,7;9,6;10,3;9,1;8;7,7;8,3;5,2;8;7,7;8,6;10,4;7,6;7;8,4;14,3;9,9;8;9,3;15,6;3,3;2,7;2,9;2,6;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;81113816;DICHATO;53,6;57,2;59;80;9,7;9,6;9,7;7,4;8;7,7;7,7;3;8;7,7;7,3;3;7,6;7;6,9;3;9,9;8;7,4;3;3,3;2,7;2;0,7;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;81113817;2AR;53,6;57,2;59;66,7;9,7;9,6;9,7;0;8;7,7;7,7;0;8;7,7;7,3;0;7,6;7;6,9;0;9,9;8;7,4;33,3;3,3;2,7;2;0;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;81113818;S/N;53,6;57,2;59;47,8;9,7;9,6;9,7;17,4;8;7,7;7,7;8,7;8;7,7;7,3;4,3;7,6;7;6,9;13;9,9;8;7,4;0;3,3;2,7;2;8,7;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;81113819;15R;53,6;57,2;59;84,4;9,7;9,6;9,7;6,3;8;7,7;7,7;6,3;8;7,7;7,3;0;7,6;7;6,9;3,1;9,9;8;7,4;0;3,3;2,7;2;0;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;81113820;15U;53,6;57,2;59;69,5;9,7;9,6;9,7;8,8;8;7,7;7,7;6,1;8;7,7;7,3;5,5;7,6;7;6,9;3,7;9,9;8;7,4;4,9;3,3;2,7;2;1,6;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;81113821;01R;53,6;57,2;59;91,7;9,7;9,6;9,7;8,3;8;7,7;7,7;0;8;7,7;7,3;0;7,6;7;6,9;0;9,9;8;7,4;0;3,3;2,7;2;0;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;81113822;18R;53,6;57,2;59;78,7;9,7;9,6;9,7;6,7;8;7,7;7,7;6;8;7,7;7,3;6;7,6;7;6,9;0,7;9,9;8;7,4;2;3,3;2,7;2;0;100;100;100;100;201606
8;Región del Biobío;8111;Tomé;;S/N;53,6;57,2;59;63,8;9,7;9,6;9,7;14,9;8;7,7;7,7;2,1;8;7,7;7,3;2,1;7,6;7;6,9;6,4;9,9;8;7,4;10,6;3,3;2,7;2;0;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123216;S/N;53,6;57,2;48,3;27,8;9,7;9,6;9,9;16,7;8;7,7;8,4;0;8;7,7;8,7;5,6;7,6;7;9,3;27,8;9,9;8;11,4;11,1;3,3;2,7;4;11,1;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123217;001;53,6;57,2;48,3;50,9;9,7;9,6;9,9;10,3;8;7,7;8,4;11,3;8;7,7;8,7;8,3;7,6;7;9,3;8,5;9,9;8;11,4;7,8;3,3;2,7;4;3;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123218;002;53,6;57,2;48,3;47,6;9,7;9,6;9,9;10,2;8;7,7;8,4;9,2;8;7,7;8,7;10,2;7,6;7;9,3;9,2;9,9;8;11,4;10,3;3,3;2,7;4;3,5;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123219;003;53,6;57,2;48,3;57,6;9,7;9,6;9,9;10;8;7,7;8,4;6,5;8;7,7;8,7;8,4;7,6;7;9,3;7,4;9,9;8;11,4;8,4;3,3;2,7;4;1,7;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123220;004;53,6;57,2;48,3;51,5;9,7;9,6;9,9;9,1;8;7,7;8,4;9,7;8;7,7;8,7;8,1;7,6;7;9,3;9,5;9,9;8;11,4;9,2;3,3;2,7;4;2,9;100;100;100;100;201606
8;Región del Biobío;8112;Hualpén;81123221;005;53,6;57,2;48,3;45,9;9,7;9,6;9,9;11,9;8;7,7;8,4;9,5;8;7,7;8,7;9;7,6;7;9,3;8;9,9;8;11,4;11,6;3,3;2,7;4;4,1;100;100;100;100;201606
7;Región del Maule;7110;San Rafael;71102689;5;53,6;61,4;61,9;67,7;9,7;9,4;10,3;10,8;8;7,4;7,4;6,2;8;6,8;7,4;4,8;7,6;6;5,3;5,8;9,9;6,7;5,8;4,1;3,3;2,2;2;0,6;100;100;100;100;201606
7;Región del Maule;7110;San Rafael;71102690;4;53,6;61,4;61,9;64,5;9,7;9,4;10,3;10,3;8;7,4;7,4;8,2;8;6,8;7,4;6,2;7,6;6;5,3;3,9;9,9;6,7;5,8;5,5;3,3;2,2;2;1,4;100;100;100;100;201606
7;Región del Maule;7110;San Rafael;71102691;3;53,6;61,4;61,9;63,8;9,7;9,4;10,3;9,7;8;7,4;7,4;8,1;8;6,8;7,4;7,6;7,6;6;5,3;5,4;9,9;6,7;5,8;2,2;3,3;2,2;2;3,2;100;100;100;100;201606
7;Región del Maule;7110;San Rafael;71102692;1;53,6;61,4;61,9;60,1;9,7;9,4;10,3;9,8;8;7,4;7,4;7,3;8;6,8;7,4;8,2;7,6;6;5,3;5,7;9,9;6,7;5,8;6,6;3,3;2,2;2;2,2;100;100;100;100;201606
7;Región del Maule;7110;San Rafael;71102693;2;53,6;61,4;61,9;58,2;9,7;9,4;10,3;13,9;8;7,4;7,4;8,5;8;6,8;7,4;8,5;7,6;6;5,3;2,5;9,9;6,7;5,8;5,5;3,3;2,2;2;3;100;100;100;100;201606
7;Región del Maule;7110;San Rafael;;S/N;53,6;61,4;61,9;42,9;9,7;9,4;10,3;14,3;8;7,4;7,4;0;8;6,8;7,4;0;7,6;6;5,3;14,3;9,9;6,7;5,8;14,3;3,3;2,2;2;14,3;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012314;SANTA SOFIA;53,6;61,4;66,9;83,3;9,7;9,4;8;5,1;8;7,4;6,1;3,2;8;6,8;5,4;4,2;7,6;6;5,1;1,6;9,9;6,7;5,9;2,2;3,3;2,2;2,6;0,3;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012315;JAVIERA CARRERA;53,6;61,4;66,9;72,2;9,7;9,4;8;7,1;8;7,4;6,1;6;8;6,8;5,4;4,4;7,6;6;5,1;4,5;9,9;6,7;5,9;4,4;3,3;2,2;2,6;1,4;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012316;UNION YUNGAY;53,6;61,4;66,9;69;9,7;9,4;8;7,9;8;7,4;6,1;5,4;8;6,8;5,4;6;7,6;6;5,1;4,3;9,9;6,7;5,9;4,9;3,3;2,2;2,6;2,4;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012317;CLAUDINA URRUTIA;53,6;61,4;66,9;62,3;9,7;9,4;8;9,2;8;7,4;6,1;8,5;8;6,8;5,4;5,2;7,6;6;5,1;4,9;9,9;6,7;5,9;6,9;3,3;2,2;2,6;3;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012318;JOSE MARIA AVILA;53,6;61,4;66,9;67,8;9,7;9,4;8;7,7;8;7,4;6,1;7,1;8;6,8;5,4;5,2;7,6;6;5,1;4,9;9,9;6,7;5,9;5;3,3;2,2;2,6;2,2;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012319;MANUEL FERNANDEZ;53,6;61,4;66,9;70,7;9,7;9,4;8;7,2;8;7,4;6,1;6,4;8;6,8;5,4;6,3;7,6;6;5,1;3,6;9,9;6,7;5,9;4,1;3,3;2,2;2,6;1,7;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012320;SAN FRANCISCO;53,6;61,4;66,9;51,2;9,7;9,4;8;6,7;8;7,4;6,1;9,5;8;6,8;5,4;6;7,6;6;5,1;7,7;9,9;6,7;5,9;10,5;3,3;2,2;2,6;8,4;100;100;100;100;201606
7;Región del Maule;7201;Cauquenes;72012321;CAUQUENES;53,6;61,4;66,9;49,9;9,7;9,4;8;8,9;8;7,4;6,1;6,7;8;6,8;5,4;6,1;7,6;6;5,1;10;9,9;6,7;5,9;10,9;3,3;2,2;2,6;7,6;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022355;EL MELADO;53,6;61,4;66,1;76,6;9,7;9,4;7,4;6,4;8;7,4;6,3;4,3;8;6,8;6,6;2,1;7,6;6;5;4,3;9,9;6,7;6,5;6,4;3,3;2,2;2,2;0;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022356;BAZAES;53,6;61,4;66,1;50,9;9,7;9,4;7,4;11,6;8;7,4;6,3;14,3;8;6,8;6,6;4,5;7,6;6;5;5,4;9,9;6,7;6,5;6,3;3,3;2,2;2,2;7,1;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022357;SAN LUIS;53,6;61,4;66,1;68,1;9,7;9,4;7,4;8,1;8;7,4;6,3;8,5;8;6,8;6,6;7,9;7,6;6;5;2,8;9,9;6,7;6,5;3,7;3,3;2,2;2,2;0,9;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022358;PASO RARI;53,6;61,4;66,1;66;9,7;9,4;7,4;7;8;7,4;6,3;7;8;6,8;6,6;4,9;7,6;6;5;6,7;9,9;6,7;6,5;7;3,3;2,2;2,2;1,4;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022359;LOMAS DE PUTAGAN;53,6;61,4;66,1;71,4;9,7;9,4;7,4;8,4;8;7,4;6,3;5,9;8;6,8;6,6;6,9;7,6;6;5;3;9,9;6,7;6,5;3,9;3,3;2,2;2,2;0,5;100;100;100;100;201606
7;Región del Maule;7402;Colbún;74022360;S/N;53,6;61,4;66,1;75;9,7;9,4;7,4;0;8;7,4;6,3;25;8;6,8;6,6;0;7,6;6;5;0;9,9;6,7;6,5;0;3,3;2,2;2,2;0;100;100;100;100;201606
7;Región del Maule;7402;Colbún;;S/N;53,6;61,4;66,1;38,5;9,7;9,4;7,4;0;8;7,4;6,3;15,4;8;6,8;6,6;0;7,6;6;5;15,4;9,9;6,7;6,5;30,8;3,3;2,2;2,2;0;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032490;LONGAVI NORTE;53,6;61,4;67;66,1;9,7;9,4;10,3;8,4;8;7,4;7,2;6,7;8;6,8;6,2;6,2;7,6;6;4,3;5,7;9,9;6,7;3,8;4,8;3,3;2,2;1,1;2,1;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032491;LONGAVI SUR;53,6;61,4;67;62,9;9,7;9,4;10,3;10,1;8;7,4;7,2;6,1;8;6,8;6,2;5,5;7,6;6;4,3;5;9,9;6,7;3,8;7,4;3,3;2,2;1,1;2,9;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032492;VILLA LONGAVI;53,6;61,4;67;64;9,7;9,4;10,3;10,1;8;7,4;7,2;7,9;8;6,8;6,2;6;7,6;6;4,3;6;9,9;6,7;3,8;5;3,3;2,2;1,1;1;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032493;LA CONQUISTA;53,6;61,4;67;68,5;9,7;9,4;10,3;10,3;8;7,4;7,2;7;8;6,8;6,2;5,2;7,6;6;4,3;4,2;9,9;6,7;3,8;3,8;3,3;2,2;1,1;0,9;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032494;PAINE;53,6;61,4;67;66;9,7;9,4;10,3;11,8;8;7,4;7,2;6,1;8;6,8;6,2;7,5;7,6;6;4,3;5,7;9,9;6,7;3,8;2,4;3,3;2,2;1,1;0,5;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032495;LOS CRISTALES;53,6;61,4;67;62,9;9,7;9,4;10,3;12,4;8;7,4;7,2;7,7;8;6,8;6,2;8,5;7,6;6;4,3;4,5;9,9;6,7;3,8;3,1;3,3;2,2;1,1;0,9;100;100;100;100;201606
7;Región del Maule;7403;Longaví;74032496;LAS MERCEDES;53,6;61,4;67;56,3;9,7;9,4;10,3;14,9;8;7,4;7,2;11,6;8;6,8;6,2;8,8;7,6;6;4,3;4,2;9,9;6,7;3,8;3,3;3,3;2,2;1,1;0,9;100;100;100;100;201606
8;Región del Biobío;8102;Coronel;;S/N;53,6;57,2;52,2;53,3;9,7;9,6;10,3;13,3;8;7,7;8,3;8,3;8;7,7;8,6;10;7,6;7;8,4;5;9,9;8;9,3;5;3,3;2,7;2,9;5;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032897;01R;53,6;57,2;52,7;50;9,7;9,6;10,3;0;8;7,7;8,4;0;8;7,7;8,6;20;7,6;7;7,8;10;9,9;8;9,4;10;3,3;2,7;2,9;10;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032898;01U;53,6;57,2;52,7;30;9,7;9,6;10,3;10;8;7,7;8,4;6;8;7,7;8,6;6;7,6;7;7,8;8;9,9;8;9,4;30;3,3;2,7;2,9;10;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032899;02U;53,6;57,2;52,7;48,5;9,7;9,6;10,3;10,4;8;7,7;8,4;5,2;8;7,7;8,6;9,7;7,6;7;7,8;9;9,9;8;9,4;11,2;3,3;2,7;2,9;6;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032900;03U;53,6;57,2;52,7;42,6;9,7;9,6;10,3;13,2;8;7,7;8,4;10,7;8;7,7;8,6;7,1;7,6;7;7,8;8,1;9,9;8;9,4;13,7;3,3;2,7;2,9;4,6;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032901;04U;53,6;57,2;52,7;51,4;9,7;9,6;10,3;9,5;8;7,7;8,4;9,5;8;7,7;8,6;9,1;7,6;7;7,8;8,1;9,9;8;9,4;9,8;3,3;2,7;2,9;2,7;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032902;05U;53,6;57,2;52,7;51,6;9,7;9,6;10,3;9,6;8;7,7;8,4;8,1;8;7,7;8,6;10,6;7,6;7;7,8;8,1;9,9;8;9,4;9,1;3,3;2,7;2,9;3;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032903;06U;53,6;57,2;52,7;56,6;9,7;9,6;10,3;9,9;8;7,7;8,4;7,8;8;7,7;8,6;7,5;7,6;7;7,8;6,5;9,9;8;9,4;8,9;3,3;2,7;2,9;2,8;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032904;07U;53,6;57,2;52,7;57,1;9,7;9,6;10,3;9,1;8;7,7;8,4;8,5;8;7,7;8,6;8,2;7,6;7;7,8;7,6;9,9;8;9,4;7,4;3,3;2,7;2,9;2,2;100;100;100;100;201606
8;Región del Biobío;8103;Chiguayante;81032905;08U;53,6;57,2;52,7;52;9,7;9,6;10,3;9,9;8;7,7;8,4;9,6;8;7,7;8,6;8,5;7,6;7;7,8;6,5;9,9;8;9,4;11,4;3,3;2,7;2,9;2,2;100;100;100;100;201606
